ENTRY            10104   20000202                             00001010400000001 
SUBENT        10104001   20000202                             00001010400100001 
BIB                 13         30                                 1010400100002 
INSTITUTE  (1USAORL)                                              1010400100003 
REFERENCE  (R,ORNL-4518,197008)                                   1010400100004 
AUTHOR     (F.G.PEREY,W.E.KINNEY)                                 1010400100005 
TITLE      Neutron elastic- and inelastic- scattering cross       1010400100006 
            sections for Na in the range of 5.4 to 8.5 MeV        1010400100007 
FACILITY   (VDG,1USAORL) ORNL Van de Graaff, pulsed at 2 mhz and  1010400100008 
            bunched.                                              1010400100009 
INC-SOURCE (D-D) D(d,n) reaction using gas cells ranging in length1010400100010 
            from 0.7 to 4.0 cm. Neutron energy resolution between 1010400100011 
            40 to 170 keV.                                        1010400100012 
SAMPLE     Solid right circular cylinder 2.5 cm diameter,         1010400100013 
            2.54 cm high placed 10 to 30 cm from gas cell.        1010400100014 
METHOD     (TOF) Time-of-flight. 2.5 nanosec resolution (FWHM).   1010400100015 
DETECTOR   (SCIN)  12.5 cm diameter NE213 liquid scintillator     1010400100016 
            viewed by XP-1040 photomultipliers.  Flight paths of  1010400100017 
            4 to 6 meters employed.                               1010400100018 
MONITOR    (1-H-1(N,EL)1-H-1,,DA) Detector efficiency determined  1010400100019 
            relative to n-p cross section.                        1010400100020 
CORRECTION  Corrected for multiple scattering and other finite    1010400100021 
            sample size effects.                                  1010400100022 
STATUS     (APRVD) Approved by authors.                           1010400100023 
           Data rec'd in private comm., Kinney, July 1972.        1010400100024 
HISTORY    (19720712R)                                            1010400100025 
           (19750407A) ISO-QUANT CORRECTED FOR SUBENTRIES 53-67.  1010400100026 
           (19760206U) SECONDARY REFERENCE CORRECTED              1010400100027 
           (19820511A) CONVERTED TO REACTION FORMALISM            1010400100028 
           (19820511A) CONVERTED TO REACTION FORMALISM.           1010400100029 
           (19840418A) BIB CORRECTIONS.                           1010400100030 
           (20000202A) Converted to new date format, lower case.  1010400100031 
                       BIB corrections.                           1010400100032 
ENDBIB              30          0                                 1010400100033 
NOCOMMON             0          0                                 1010400100034 
ENDSUBENT           33          0                                 1010400199999 
SUBENT        10104002   20000202                             00001010400200001 
BIB                  3         11                                 1010400200002 
REACTION   (11-NA-23(N,EL)11-NA-23,,DA)                           1010400200003 
ERR-ANALYS (DATA-ERR) Includes uncertainties in:                  1010400200004 
            . geometric parameters,                               1010400200005 
            . finite size corrections,                            1010400200006 
            . statistics,                                         1010400200007 
            . residual background effects due to peak stripping   1010400200008 
              procedures.                                         1010400200009 
            Does not include absolute error of + or - 7%,         1010400200010 
             estimated error in the absolute value of the         1010400200011 
             detector efficiency.                                 1010400200012 
HISTORY    (19820511A) SUBENTRIES 2,9,21,37 COMBINED.             1010400200013 
ENDBIB              11          0                                 1010400200014 
NOCOMMON             0          0                                 1010400200015 
DATA                 6         94                                 1010400200016 
EN         EN-RSL-HW  ANG-CM     DATA       +DATA-ERR  -DATA-ERR  1010400200017 
 98.00                            -6.425        0.02024    0.003401010406800244 
 98.00                            -6.400        0.01960    0.003361010406800245 
 98.00                            -6.375        0.01464    0.003081010406800246 
 98.00                            -6.350        0.01648    0.003121010406800247 
 98.00                            -6.325        0.01428    0.002921010406800248 
 98.00                            -6.300        0.01380    0.002921010406800249 
 98.00                            -6.275        0.00896    0.002721010406800250 
 98.00                            -6.250        0.01080    0.002761010406800251 
 98.00                            -6.225        0.00992    0.002681010406800252 
 98.00                            -6.200        0.01312    0.002881010406800253 
 98.00                            -6.175        0.01772    0.003001010406800254 
 98.00                            -6.150        0.01772    0.002921010406800255 
 98.00                            -6.125        0.01444    0.002921010406800256 
 98.00                            -6.100        0.01780    0.003121010406800257 
 98.00                            -6.075        0.01492    0.003001010406800258 
 98.00                            -6.050        0.02020    0.003161010406800259 
 98.00                            -6.025        0.02428    0.003321010406800260 
 98.00                            -6.000        0.01796    0.003081010406800261 
 98.00                            -5.975        0.01880    0.003121010406800262 
 98.00                            -5.950        0.01872    0.003041010406800263 
 98.00                            -5.925        0.01516    0.002841010406800264 
 98.00                            -5.900        0.01716    0.002921010406800265 
 98.00                            -5.875        0.01840    0.002961010406800266 
 98.00                            -5.850        0.01520    0.002721010406800267 
 98.00                            -5.825        0.01644    0.002761010406800268 
 98.00                            -5.800        0.01644    0.002881010406800269 
 98.00                            -5.775        0.01336    0.002841010406800270 
 98.00                            -5.750        0.01208    0.002801010406800271 
 98.00                            -5.725        0.01024    0.002681010406800272 
 98.00                            -5.700        0.00612    0.002481010406800273 
 98.00                            -5.675        0.00416    0.002441010406800274 
 98.00                            -5.650        0.00324    0.002481010406800275 
 98.00                            -5.625        0.00216    0.002361010406800276 
 98.00                            -5.600        0.00164    0.002201010406800277 
 98.00                            -5.575        0.00080    0.001961010406800278 
 98.00                            -5.550        0.00048    0.001801010406800279 
 98.00                            -5.525        0.00040    0.001801010406800280 
 98.00                            -5.500        0.00016    0.001401010406800281 
 98.00                            -5.475        0.00024    0.001641010406800282 
 98.00                            -5.450        0.00016    0.001401010406800283 
119.50                            -7.000        0.02664    0.014641010406800284 
119.50                            -6.975        0.01916    0.012441010406800285 
119.50                            -6.950        0.02000    0.011521010406800286 
119.50                            -6.925        0.02972    0.012201010406800287 
119.50                            -6.900        0.03664    0.012321010406800288 
119.50                            -6.875        0.03556    0.010841010406800289 
119.50                            -6.850        0.03152    0.009841010406800290 
119.50                            -6.825        0.02892    0.008761010406800291 
119.50                            -6.800        0.02596    0.008521010406800292 
119.50                            -6.775        0.02100    0.007641010406800293 
119.50                            -6.750        0.01684    0.007321010406800294 
119.50                            -6.725        0.01752    0.007121010406800295 
119.50                            -6.700        0.02384    0.007241010406800296 
119.50                            -6.675        0.03164    0.007441010406800297 
119.50                            -6.650        0.03440    0.007401010406800298 
119.50                            -6.625        0.02948    0.006961010406800299 
119.50                            -6.600        0.02160    0.006161010406800300 
119.50                            -6.575        0.01812    0.006001010406800301 
119.50                            -6.550        0.01776    0.005881010406800302 
119.50                            -6.525        0.01552    0.005481010406800303 
119.50                            -6.500        0.01196    0.005201010406800304 
119.50                            -6.475        0.01364    0.005521010406800305 
119.50                            -6.450        0.02096    0.005681010406800306 
119.50                            -6.425        0.02732    0.005921010406800307 
119.50                            -6.400        0.02876    0.005761010406800308 
119.50                            -6.375        0.02760    0.005401010406800309 
119.50                            -6.350        0.02452    0.005361010406800310 
119.50                            -6.325        0.01732    0.005161010406800311 
119.50                            -6.300        0.00940    0.005081010406800312 
119.50                            -6.275        0.00932    0.004761010406800313 
119.50                            -6.250        0.01620    0.004961010406800314 
119.50                            -6.225        0.02036    0.005121010406800315 
119.50                            -6.200        0.01704    0.004801010406800316 
119.50                            -6.175        0.01344    0.004681010406800317 
119.50                            -6.150        0.01548    0.004561010406800318 
119.50                            -6.125        0.01928    0.004561010406800319 
119.50                            -6.100        0.02048    0.004761010406800320 
119.50                            -6.075        0.02188    0.004761010406800321 
119.50                            -6.050        0.02612    0.005081010406800322 
119.50                            -6.025        0.02916    0.004921010406800323 
119.50                            -6.000        0.02812    0.004921010406800324 
119.50                            -5.975        0.02696    0.005081010406800325 
119.50                            -5.950        0.02864    0.004961010406800326 
119.50                            -5.925        0.02840    0.004961010406800327 
119.50                            -5.900        0.02032    0.004881010406800328 
127.00                            -7.000        0.01436    0.011081010406800329 
127.00                            -6.975        0.03148    0.013441010406800330 
127.00                            -6.950        0.03596    0.013561010406800331 
127.00                            -6.925        0.02880    0.011481010406800332 
127.00                            -6.900        0.02268    0.010001010406800333 
127.00                            -6.875        0.02252    0.009201010406800334 
127.00                            -6.850        0.02096    0.008441010406800335 
127.00                            -6.825        0.01488    0.007241010406800336 
127.00                            -6.800        0.01284    0.006961010406800337 
127.00                            -6.775        0.01984    0.006761010406800338 
127.00                            -6.750        0.02704    0.007521010406800339 
127.00                            -6.725        0.02620    0.007121010406800340 
127.00                            -6.700        0.02284    0.006601010406800341 
127.00                            -6.675        0.02592    0.006601010406800342 
127.00                            -6.650        0.03200    0.006961010406800343 
127.00                            -6.625        0.03040    0.006641010406800344 
127.00                            -6.600        0.02104    0.005561010406800345 
127.00                            -6.575        0.01416    0.005321010406800346 
127.00                            -6.550        0.01452    0.005161010406800347 
127.00                            -6.525        0.01712    0.005121010406800348 
127.00                            -6.500        0.01732    0.004841010406800349 
127.00                            -6.475        0.01780    0.005001010406800350 
127.00                            -6.450        0.02096    0.005241010406800351 
127.00                            -6.425        0.02444    0.005161010406800352 
127.00                            -6.400        0.02440    0.005161010406800353 
127.00                            -6.375        0.02104    0.005081010406800354 
127.00                            -6.350        0.01560    0.004281010406800355 
127.00                            -6.325        0.01024    0.004281010406800356 
127.00                            -6.300        0.00812    0.004001010406800357 
127.00                            -6.275        0.01088    0.004001010406800358 
127.00                            -6.250        0.01572    0.004161010406800359 
127.00                            -6.225        0.01772    0.004201010406800360 
127.00                            -6.200        0.01584    0.004281010406800361 
127.00                            -6.175        0.01404    0.004241010406800362 
127.00                            -6.150        0.01452    0.004241010406800363 
127.00                            -6.125        0.01584    0.004001010406800364 
127.00                            -6.100        0.01660    0.004041010406800365 
127.00                            -6.075        0.01780    0.004161010406800366 
127.00                            -6.050        0.02004    0.004121010406800367 
127.00                            -6.025        0.02240    0.004401010406800368 
127.00                            -6.000        0.02424    0.004401010406800369 
127.00                            -5.975        0.02616    0.004321010406800370 
127.00                            -5.950        0.02704    0.004521010406800371 
127.00                            -5.925        0.02452    0.004361010406800372 
127.00                            -5.900        0.01740    0.003841010406800373 
134.50                            -6.950        0.02404    0.012601010406800374 
134.50                            -6.925        0.02760    0.011681010406800375 
134.50                            -6.900        0.02268    0.010441010406800376 
134.50                            -6.875        0.01864    0.009281010406800377 
134.50                            -6.850        0.02056    0.008841010406800378 
134.50                            -6.825        0.02372    0.008521010406800379 
134.50                            -6.800        0.02184    0.007761010406800380 
134.50                            -6.775        0.01680    0.007081010406800381 
134.50                            -6.750        0.01428    0.006281010406800382 
134.50                            -6.725        0.01532    0.006321010406800383 
134.50                            -6.700        0.01828    0.006521010406800384 
134.50                            -6.675        0.02220    0.006561010406800385 
134.50                            -6.650        0.02596    0.006561010406800386 
134.50                            -6.625        0.02564    0.006281010406800387 
134.50                            -6.600        0.01944    0.005681010406800388 
134.50                            -6.575        0.01308    0.005201010406800389 
134.50                            -6.550        0.01280    0.005161010406800390 
134.50                            -6.525        0.01628    0.005361010406800391 
134.50                            -6.500        0.01644    0.005321010406800392 
134.50                            -6.475        0.01364    0.005041010406800393 
134.50                            -6.450        0.01496    0.004881010406800394 
134.50                            -6.425        0.02276    0.005361010406800395 
134.50                            -6.400        0.02840    0.005601010406800396 
134.50                            -6.375        0.02484    0.005241010406800397 
134.50                            -6.350        0.01616    0.004801010406800398 
134.50                            -6.325        0.01132    0.004361010406800399 
134.50                            -6.300        0.01272    0.004361010406800400 
134.50                            -6.275        0.01604    0.004481010406800401 
134.50                            -6.250        0.01780    0.004361010406800402 
134.50                            -6.225        0.01788    0.004521010406800403 
134.50                            -6.200        0.01692    0.004401010406800404 
134.50                            -6.175        0.01544    0.004241010406800405 
134.50                            -6.150        0.01524    0.004281010406800406 
134.50                            -6.125        0.01740    0.004081010406800407 
134.50                            -6.100        0.01932    0.004281010406800408 
134.50                            -6.075        0.01908    0.004361010406800409 
134.50                            -6.050        0.01912    0.004561010406800410 
134.50                            -6.025        0.02232    0.004601010406800411 
134.50                            -6.000        0.02628    0.004561010406800412 
134.50                            -5.975        0.02716    0.004601010406800413 
134.50                            -5.950        0.02464    0.004561010406800414 
134.50                            -5.925        0.02116    0.004241010406800415 
134.50                            -5.900        0.01540    0.004201010406800416 
ENDDATA            395          0                                 1010406800417 
ENDSUBENT          416          0                                 1010406899999 
NOSUBENT      10104069   20000203                             00001010406900001 
NOSUBENT      10104070   20000203                             00001010407000001 
NOSUBENT      10104071   20000203                             00001010407100001 
NOSUBENT      10104072   20000203                             00001010407200001 
NOSUBENT      10104073   20000203                             00001010407300001 
NOSUBENT      10104074   20000203                             00001010407400001 
ENDENTRY            74          0                                 1010499999999 
