ENTRY            O1662   20140205                             O052O166200000001 
SUBENT        O1662001   20140205                             O052O166200100001 
BIB                 14         45                                 O166200100002 
TITLE      Study of refractive structure in the inelastic         O166200100003 
           O-16 + O-16 scattering at the incident energies of     O166200100004 
            250 to 1120 MeV.                                      O166200100005 
AUTHOR     (Dao T.Khoa, H.G.Bohlen, W.von Oertzen, G.Bartnitzky,  O166200100006 
           A.Blazevic, F.Nuoffer, B.Gebauer, W.Mittig,            O166200100007 
           P.Roussel-Chomaz)                                      O166200100008 
INSTITUTE  (3VN STH)                                              O166200100009 
           (2GERBER)                                              O166200100010 
           (2GERTUB)                                              O166200100011 
           (2GERTUE)                                              O166200100012 
           (2FR GAN)                                              O166200100013 
REFERENCE  (J,NP/A,759,3,2005) - final results                    O166200100014 
           (J,ZP/A,346,189,1993) -prelim.res. for inelastic scat. O166200100015 
FACILITY   (CYCLO,2GERBER) Cyclotron in Hahn-Meitner-Inst., used  O166200100016 
           for energies 250-480 MeV                               O166200100017 
           (CYCLO,2FR GAN) Grand Accelerateur National d'Ions     O166200100018 
           Lourds (GANIL) used for measurements at 704 and 1120   O166200100019 
           MeV.                                                   O166200100020 
METHOD     (EDE,TOF)                                              O166200100021 
SAMPLE     For the oxygen targets different compounds have been   O166200100022 
           used: 6Li2O,  CaO and V2O5. The latter two were        O166200100023 
           prepared as self-supporting foils in  the range of     O166200100024 
           0.2-1.4 mg/cm2 thickness and the former on a           O166200100025 
           carbon-backing of 60 mu-g/cm2 thickness.               O166200100026 
DETECTOR   (SPEC) Q3D magnetic spectrograph at Hahn-Meitner-Inst. O166200100027 
           for the incident energies Elab  = 250-480 MeV and at   O166200100028 
           the SPEG  spectrograph at GANIL for the energies of    O166200100029 
           704 and 1120 MeV.                                      O166200100030 
ERR-ANALYS (DATA-ERR).The errors are mainly of statistical.       O166200100031 
REL-REF    (E,O1698001,Dao T.Khoa+,J,NP/A,672,387,2000) The       O166200100032 
           calibration and precision the angular scale is very    O166200100033 
           important the (especially for ratio sigma/sigma-Mott), O166200100034 
           the procedure described in NP/A,672,387,2000, sect.2.  O166200100035 
           (O,O1698001,Dao T.Khoa+,J,NP/A,672,387,2000) -         O166200100036 
           The inelastic scattering data which have been measured O166200100037 
           in parallel with the elastic 16O + 16O scattering at   O166200100038 
           Elab = 250, 350, 480, 704 and 1120 MeV.                O166200100039 
EN-SEC     (E-LVL,8-O-16)                                         O166200100040 
LEVEL-PROP (8-O-16,E-LVL=6.92,SPIN=2.,PARITY=+1.)                 O166200100041 
           (8-O-16,E-LVL=6.13,SPIN=3.,PARITY=-1.)                 O166200100042 
STATUS     (TABLE) Data received from  Prof.H.G.Bohlen            O166200100043 
HISTORY    (20081016C) SB                                         O166200100044 
           (20140205U) SD: Ref. on ZP/A,346 (see REFERENCE) and   O166200100045 
           NP/A,672 (see REL-REF) were added; Institute code      O166200100046 
           changed  (3VN NNR -> 3VN STH)                          O166200100047 
ENDBIB              45          0                                 O166200100048 
NOCOMMON             0          0                                 O166200100049 
ENDSUBENT           48          0                                 O166200199999 
SUBENT        O1662002   20081020                             O037O166200200001 
BIB                  1          1                                 O166200200002 
REACTION   (8-O-16(8-O-16,INL)8-O-16,PAR,DA)                      O166200200003 
ENDBIB               1          0                                 O166200200004 
NOCOMMON             0          0                                 O166200200005 
DATA                 5        689                                 O166200200006 
EN         E-LVL      ANG-CM     DATA-CM    DATA-ERR              O166200200007 
  480.00000   50.49000    0.00008    0.00003                      O166200300418 
  704.00000    5.09000  826.00000   10.02855                      O166200300419 
  704.00000    5.29200  801.10000    9.87732                      O166200300420 
  704.00000    5.49600  724.40000    9.39351                      O166200300421 
  704.00000    5.69800  617.40000    8.67342                      O166200300422 
  704.00000    5.90200  550.20000    8.18824                      O166200300423 
  704.00000    6.10600  478.00000    7.63313                      O166200300424 
  704.00000    6.31000  386.90000    6.86798                      O166200300425 
  704.00000    6.51200  317.70000    6.22403                      O166200300426 
  704.00000    6.51200  338.70000    4.31124                      O166200300427 
  704.00000    6.71600  280.20000    3.92165                      O166200300428 
  704.00000    6.71600  246.60000    5.48406                      O166200300429 
  704.00000    6.91800  196.80000    4.89938                      O166200300430 
  704.00000    6.91800  237.60000    3.61121                      O166200300431 
  704.00000    7.12200  207.40000    3.37471                      O166200300432 
  704.00000    7.12200  181.50000    4.70595                      O166200300433 
  704.00000    7.32600  177.20000    4.64950                      O166200300434 
  704.00000    7.32600  197.00000    3.28927                      O166200300435 
  704.00000    7.53000  196.80000    3.28778                      O166200300436 
  704.00000    7.53000  190.50000    4.82163                      O166200300437 
  704.00000    7.73200  167.40000    4.52020                      O166200300438 
  704.00000    7.73200  186.70000    3.20235                      O166200300439 
  704.00000    7.93600  183.30000    3.17311                      O166200300440 
  704.00000    7.93600  187.70000    4.78693                      O166200300441 
  704.00000    8.13800  178.30000    4.66552                      O166200300442 
  704.00000    8.13800  169.60000    3.05251                      O166200300443 
  704.00000    8.34200  150.10000    2.87224                      O166200300444 
  704.00000    8.34200  164.90000    4.48802                      O166200300445 
  704.00000    8.54600  134.60000    4.05558                      O166200300446 
  704.00000    8.54600  131.10000    2.68391                      O166200300447 
  704.00000    8.74800  114.30000    2.50620                      O166200300448 
  704.00000    8.74800  105.90000    3.59759                      O166200300449 
  704.00000    8.95200   76.50000    3.05755                      O166200300450 
  704.00000    8.95200   90.77000    2.23392                      O166200300451 
  704.00000    9.15400   72.69000    1.99921                      O166200300452 
  704.00000    9.15400   61.12000    2.73337                      O166200300453 
  704.00000    9.35800   58.56000    2.67568                      O166200300454 
  704.00000    9.35800   59.89000    1.81485                      O166200300455 
  704.00000    9.56200   58.58000    1.79504                      O166200300456 
  704.00000    9.56200   60.84000    2.72768                      O166200300457 
  704.00000    9.76600   58.77000    2.68108                      O166200300458 
  704.00000    9.76600   57.65000    1.78081                      O166200300459 
  704.00000    9.96800   51.23000    1.67900                      O166200300460 
  704.00000    9.96800   55.05000    2.59508                      O166200300461 
  704.00000   10.17000   52.62000    2.53756                      O166200300462 
  704.00000   10.17000   51.13000    1.67752                      O166200300463 
  704.00000   10.37400   50.64000    1.66955                      O166200300464 
  704.00000   10.37400   47.43000    2.40945                      O166200300465 
  704.00000   10.57800   51.91000    2.52097                      O166200300466 
  704.00000   10.57800   47.18000    1.61164                      O166200300467 
  704.00000   10.78000   48.51000    1.63435                      O166200300468 
  704.00000   10.78000   55.59000    2.60897                      O166200300469 
  704.00000   10.98400   52.18000    2.52813                      O166200300470 
  704.00000   10.98400   46.32000    1.59724                      O166200300471 
  704.00000   11.18800   36.85000    1.42470                      O166200300472 
  704.00000   11.39000   32.95000    1.34742                      O166200300473 
  704.00000   11.59400   31.97000    1.32748                      O166200300474 
  704.00000   11.79800   25.58000    1.18752                      O166200300475 
  704.00000   12.00200   22.83000    1.12203                      O166200300476 
  704.00000   12.20400   18.97000    1.02279                      O166200300477 
  704.00000   12.40600   16.99000    0.96810                      O166200300478 
  704.00000   12.61000   15.78000    0.93309                      O166200300479 
  704.00000   12.61000   15.64000    0.15878                      O166200300480 
  704.00000   12.81400   14.65000    0.15365                      O166200300481 
  704.00000   13.01600   13.99000    0.15015                      O166200300482 
  704.00000   13.22000   12.53000    0.14216                      O166200300483 
  704.00000   13.42400   11.41000    0.13569                      O166200300484 
  704.00000   13.62600   10.15000    0.12801                      O166200300485 
  704.00000   13.83000    9.44900    0.12353                      O166200300486 
  704.00000   14.03400    8.15700    0.11479                      O166200300487 
  704.00000   14.23600    7.67200    0.11136                      O166200300488 
  704.00000   14.44000    6.69900    0.10408                      O166200300489 
  704.00000   14.64400    6.29000    0.10087                      O166200300490 
  704.00000   14.84600    5.32700    0.09285                      O166200300491 
  704.00000   15.05000    5.15900    0.09139                      O166200300492 
  704.00000   15.25200    4.78300    0.08802                      O166200300493 
  704.00000   15.45600    4.35700    0.08402                      O166200300494 
  704.00000   15.65800    4.21100    0.08262                      O166200300495 
  704.00000   15.86200    3.81800    0.07869                      O166200300496 
  704.00000   16.06400    3.59700    0.07639                      O166200300497 
  704.00000   16.26800    3.32400    0.07345                      O166200300498 
  704.00000   16.47200    3.24200    0.07255                      O166200300499 
  704.00000   16.67400    2.77200    0.06710                      O166200300500 
  704.00000   16.87800    2.57500    0.06468                      O166200300501 
  704.00000   17.08000    2.34900    0.06180                      O166200300502 
  704.00000   17.28600    2.25500    0.06056                      O166200300503 
  704.00000   17.48800    2.02700    0.05742                      O166200300504 
  704.00000   17.69200    1.75200    0.05340                      O166200300505 
  704.00000   17.89400    1.67400    0.05222                      O166200300506 
  704.00000   18.09600    1.62400    0.05144                      O166200300507 
  704.00000   18.30000    1.38600    0.04753                      O166200300508 
  704.00000   18.50400    1.27400    0.04557                      O166200300509 
  704.00000   18.70600    1.33200    0.04661                      O166200300510 
  704.00000   18.70600    1.26800    0.02404                      O166200300511 
  704.00000   18.91000    1.27700    0.04566                      O166200300512 
  704.00000   19.01200    1.11000    0.02251                      O166200300513 
  704.00000   19.11400    1.21200    0.04448                      O166200300514 
  704.00000   19.31800    0.99180    0.04025                      O166200300515 
  704.00000   19.31800    0.96870    0.02103                      O166200300516 
  704.00000   19.52000    0.93770    0.03914                      O166200300517 
  704.00000   19.62200    0.84720    0.01967                      O166200300518 
  704.00000   19.72200    0.81610    0.03653                      O166200300519 
  704.00000   19.92600    0.77860    0.01886                      O166200300520 
  704.00000   19.92600    0.73010    0.03456                      O166200300521 
  704.00000   20.12800    0.62700    0.03203                      O166200300522 
  704.00000   20.23000    0.64990    0.01724                      O166200300523 
  704.00000   20.53600    0.58060    0.01630                      O166200300524 
  704.00000   20.84000    0.51140    0.01530                      O166200300525 
  704.00000   21.14400    0.47330    0.01472                      O166200300526 
  704.00000   21.45000    0.41590    0.01381                      O166200300527 
  704.00000   21.75400    0.37770    0.01316                      O166200300528 
  704.00000   22.06000    0.31570    0.01204                      O166200300529 
  704.00000   22.36400    0.29140    0.01157                      O166200300530 
  704.00000   22.66800    0.24100    0.01052                      O166200300531 
  704.00000   22.97200    0.22220    0.01011                      O166200300532 
  704.00000   23.27800    0.18270    0.00917                      O166200300533 
  704.00000   23.58400    0.16590    0.00874                      O166200300534 
  704.00000   23.88800    0.14950    0.00830                      O166200300535 
  704.00000   24.19200    0.09424    0.00659                      O166200300536 
  704.00000   24.49600    0.11490    0.00728                      O166200300537 
  704.00000   24.59800    0.09857    0.00189                      O166200300538 
  704.00000   24.80200    0.08824    0.00638                      O166200300539 
  704.00000   25.00400    0.07990    0.00167                      O166200300540 
  704.00000   25.10600    0.08111    0.00612                      O166200300541 
  704.00000   25.41000    0.06096    0.00146                      O166200300542 
  704.00000   25.41000    0.04894    0.00476                      O166200300543 
  704.00000   25.71600    0.04508    0.00457                      O166200300544 
  704.00000   25.81800    0.05096    0.00133                      O166200300545 
  704.00000   26.02000    0.04280    0.00445                      O166200300546 
  704.00000   26.22200    0.03710    0.00114                      O166200300547 
  704.00000   26.32600    0.04535    0.00458                      O166200300548 
  704.00000   26.63000    0.03318    0.00108                      O166200300549 
  704.00000   27.03600    0.02604    0.00095                      O166200300550 
  704.00000   27.44200    0.01867    0.00081                      O166200300551 
  704.00000   27.84800    0.01473    0.00072                      O166200300552 
  704.00000   28.25400    0.01190    0.00065                      O166200300553 
  704.00000   28.66000    0.00973    0.00058                      O166200300554 
  704.00000   29.06600    0.00830    0.00054                      O166200300555 
  704.00000   29.47400    0.00595    0.00046                      O166200300556 
  704.00000   29.87800    0.00409    0.00038                      O166200300557 
  704.00000   30.28400    0.00378    0.00036                      O166200300558 
  704.00000   30.69000    0.00261    0.00030                      O166200300559 
  704.00000   30.89400    0.00179    0.00007                      O166200300560 
  704.00000   31.09600    0.00156    0.00023                      O166200300561 
  704.00000   31.50400    0.00139    0.00007                      O166200300562 
  704.00000   31.50400    0.00138    0.00022                      O166200300563 
  704.00000   31.90800    0.00103    0.00019                      O166200300564 
  704.00000   32.11200    0.00129    0.00006                      O166200300565 
  704.00000   32.31400    0.00092    0.00018                      O166200300566 
  704.00000   32.72200    0.00084    0.00005                      O166200300567 
  704.00000   33.33000    0.00065    0.00004                      O166200300568 
  704.00000   33.94000    0.00037    0.00003                      O166200300569 
  704.00000   34.54800    0.00041    0.00004                      O166200300570 
  704.00000   35.15600    0.00020    0.00002                      O166200300571 
  704.00000   35.76600    0.00022    0.00003                      O166200300572 
  704.00000   36.37400    0.00016    0.00002                      O166200300573 
  704.00000   36.98200    0.00007    0.00002                      O166200300574 
  704.00000   37.59200    0.00013    0.00002                      O166200300575 
  704.00000   38.20000    0.00010    0.00002                      O166200300576 
 1120.00000    3.56400  336.50000   22.86000                      O166200300577 
 1120.00000    3.69500  273.30000   21.25000                      O166200300578 
 1120.00000    3.82600  273.30000   21.68000                      O166200300579 
 1120.00000    3.95700  319.50000   21.68000                      O166200300580 
 1120.00000    4.08800  265.90000   20.35000                      O166200300581 
 1120.00000    4.21800  255.20000   20.26000                      O166200300582 
 1120.00000    4.34900  243.50000   19.25000                      O166200300583 
 1120.00000    4.44700  232.60000    7.69000                      O166200300584 
 1120.00000    4.57800  209.70000    6.77600                      O166200300585 
 1120.00000    4.70900  186.30000    6.03500                      O166200300586 
 1120.00000    4.84000  155.90000    5.32500                      O166200300587 
 1120.00000    4.97100  147.60000    4.82900                      O166200300588 
 1120.00000    5.10100  116.00000    4.19900                      O166200300589 
 1120.00000    5.23200  100.50000    3.95600                      O166200300590 
 1120.00000    5.36300   84.95000    3.72700                      O166200300591 
 1120.00000    5.49400   77.99000    3.50700                      O166200300592 
 1120.00000    5.62400   63.41000    3.23800                      O166200300593 
 1120.00000    5.75500   42.97000    2.98400                      O166200300594 
 1120.00000    5.88600   57.70000    3.07200                      O166200300595 
 1120.00000    6.01700   67.39000    3.10300                      O166200300596 
 1120.00000    6.14700   58.36000    2.99900                      O166200300597 
 1120.00000    6.27800   55.78000    2.89100                      O166200300598 
 1120.00000    6.40900   59.96000    2.91700                      O166200300599 
 1120.00000    6.54000   54.14000    2.77900                      O166200300600 
 1120.00000    6.67000   53.17000    2.72000                      O166200300601 
 1120.00000    6.80100   50.62000    2.66600                      O166200300602 
 1120.00000    6.93200   42.01000    2.51700                      O166200300603 
 1120.00000    7.06300   40.11000    2.38200                      O166200300604 
 1120.00000    7.19400   39.87000    2.41800                      O166200300605 
 1120.00000    7.32400   32.66000    2.23200                      O166200300606 
 1120.00000    7.45500   25.93000    1.99600                      O166200300607 
 1120.00000    7.58600   30.09000    2.04600                      O166200300608 
 1120.00000    7.71700   24.90000    1.90600                      O166200300609 
 1120.00000    7.84700   22.27000    1.84300                      O166200300610 
 1120.00000    7.97800   19.63000    1.68800                      O166200300611 
 1120.00000    8.10900   18.17000    1.61300                      O166200300612 
 1120.00000    8.24000   17.89000    1.64800                      O166200300613 
 1120.00000    8.37000   18.40000    1.66400                      O166200300614 
 1120.00000    8.50100   19.80000    1.65900                      O166200300615 
 1120.00000    8.63200   16.64000    1.56300                      O166200300616 
 1120.00000    8.76300   18.14000    1.58300                      O166200300617 
 1120.00000    8.89300   16.77000    1.51500                      O166200300618 
 1120.00000    8.95700   15.81000    0.45730                      O166200300619 
 1120.00000    9.08800   15.20000    0.44180                      O166200300620 
 1120.00000    9.21900   14.18000    0.43050                      O166200300621 
 1120.00000    9.34900   13.09000    0.41210                      O166200300622 
 1120.00000    9.48000   11.03000    0.38320                      O166200300623 
 1120.00000    9.61100    9.63900    0.36050                      O166200300624 
 1120.00000    9.74200    9.09500    0.35030                      O166200300625 
 1120.00000    9.87200    8.10700    0.33460                      O166200300626 
 1120.00000   10.00300    7.21400    0.32020                      O166200300627 
 1120.00000   10.13400    6.65800    0.31030                      O166200300628 
 1120.00000   10.26500    7.03800    0.30580                      O166200300629 
 1120.00000   10.39500    6.38500    0.29300                      O166200300630 
 1120.00000   10.52600    5.84700    0.28360                      O166200300631 
 1120.00000   10.65700    6.10100    0.28400                      O166200300632 
 1120.00000   10.78800    5.49400    0.27770                      O166200300633 
 1120.00000   10.91800    5.28400    0.26470                      O166200300634 
 1120.00000   11.04900    5.00500    0.25610                      O166200300635 
 1120.00000   11.18000    4.75600    0.25460                      O166200300636 
 1120.00000   11.31000    3.98200    0.23270                      O166200300637 
 1120.00000   11.44100    4.69200    0.24730                      O166200300638 
 1120.00000   11.57200    4.09200    0.23350                      O166200300639 
 1120.00000   11.70300    3.41500    0.21950                      O166200300640 
 1120.00000   11.83300    2.99900    0.20840                      O166200300641 
 1120.00000   11.96400    2.45600    0.19370                      O166200300642 
 1120.00000   12.09500    2.75800    0.19230                      O166200300643 
 1120.00000   12.22600    2.19600    0.18250                      O166200300644 
 1120.00000   12.35600    1.79800    0.17030                      O166200300645 
 1120.00000   12.48700    1.77000    0.16900                      O166200300646 
 1120.00000   12.61800    1.58500    0.15620                      O166200300647 
 1120.00000   12.74900    1.75100    0.15630                      O166200300648 
 1120.00000   12.87900    1.29400    0.14500                      O166200300649 
 1120.00000   13.01000    1.27500    0.14210                      O166200300650 
 1120.00000   13.14100    1.24700    0.13600                      O166200300651 
 1120.00000   13.27100    1.26700    0.13390                      O166200300652 
 1120.00000   13.40200    1.08200    0.13040                      O166200300653 
 1120.00000   13.53300    1.10200    0.12450                      O166200300654 
 1120.00000   13.66400    0.99480    0.11900                      O166200300655 
 1120.00000   13.80200    0.89030    0.03527                      O166200300656 
 1120.00000   13.93300    0.80660    0.03365                      O166200300657 
 1120.00000   14.06400    0.73570    0.03256                      O166200300658 
 1120.00000   14.19500    0.66650    0.03054                      O166200300659 
 1120.00000   14.32500    0.59880    0.02985                      O166200300660 
 1120.00000   14.45600    0.55370    0.02827                      O166200300661 
 1120.00000   14.58700    0.53680    0.02751                      O166200300662 
 1120.00000   14.71700    0.43670    0.02613                      O166200300663 
 1120.00000   14.84800    0.39960    0.02513                      O166200300664 
 1120.00000   14.97900    0.36980    0.02411                      O166200300665 
 1120.00000   15.11000    0.31160    0.02218                      O166200300666 
 1120.00000   15.24000    0.24130    0.02103                      O166200300667 
 1120.00000   15.37100    0.27210    0.02045                      O166200300668 
 1120.00000   15.43600    0.26970    0.01347                      O166200300669 
 1120.00000   15.50200    0.25350    0.01959                      O166200300670 
 1120.00000   15.69800    0.21960    0.01216                      O166200300671 
 1120.00000   15.95900    0.17630    0.01105                      O166200300672 
 1120.00000   16.22100    0.13470    0.00995                      O166200300673 
 1120.00000   16.48200    0.10270    0.00871                      O166200300674 
 1120.00000   16.74300    0.06090    0.00774                      O166200300675 
 1120.00000   17.00500    0.04956    0.00691                      O166200300676 
 1120.00000   17.26600    0.06137    0.00653                      O166200300677 
 1120.00000   17.52700    0.03904    0.00565                      O166200300678 
 1120.00000   17.78900    0.02970    0.00503                      O166200300679 
ENDDATA            668          0                                 O166200300680 
ENDSUBENT          679          0                                 O166200399999 
ENDENTRY             3          0                                 O166299999999 
